loan_id,no_of_dependents,self_employed,income_annum,loan_amount,loan_term,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1260,2, No,1800000,3800000,4,5100000,2700000,4600000,1400000, Approved
1261,3, No,1700000,5300000,14,300000,700000,4500000,800000, Approved
1262,3, No,3900000,14100000,16,2500000,2200000,13700000,2900000, Rejected
1263,2, Yes,2200000,7900000,6,3400000,1800000,8600000,2400000, Approved
1264,3, Yes,6300000,17700000,2,16800000,900000,16400000,5300000, Rejected
1265,2, No,2200000,8700000,18,3900000,3300000,7600000,1300000, Approved
1266,1, No,8100000,28400000,6,20300000,10500000,21800000,7700000, Approved
1267,4, No,6800000,17000000,2,18000000,3800000,27100000,9400000, Approved
1268,0, No,4700000,14800000,20,12300000,5000000,15400000,3700000, Approved
1269,3, Yes,2200000,5300000,2,1600000,1700000,5800000,2800000, Rejected
1270,3, Yes,3500000,13000000,6,6100000,3500000,13300000,4300000, Rejected
1271,1, Yes,3500000,11600000,10,3100000,2700000,9000000,4500000, Approved
1272,5, No,500000,1500000,12,100000,600000,1100000,200000, Rejected
1273,5, No,9900000,35800000,20,9500000,18400000,39100000,14700000, Rejected
1274,1, No,8400000,25000000,12,5300000,14900000,23000000,7700000, Approved
1275,1, No,5000000,18800000,14,13100000,5700000,12800000,4300000, Rejected
1276,4, Yes,5500000,13400000,10,300000,800000,19900000,2800000, Approved
1277,5, Yes,3000000,11900000,14,6000000,4800000,11700000,4200000, Rejected
1278,3, Yes,9400000,21400000,10,5100000,15500000,29600000,11300000, Rejected
1279,4, No,7600000,29000000,8,22100000,8100000,22100000,8800000, Approved
1280,0, Yes,5500000,16300000,10,11900000,1500000,11900000,6200000, Approved
1281,1, No,3100000,7400000,18,8400000,1200000,9200000,4500000, Rejected
1282,3, No,7700000,27700000,4,13900000,7500000,27100000,6200000, Approved
1283,2, No,9800000,25400000,2,19900000,4600000,21300000,7900000, Approved
1284,3, No,3200000,9200000,14,3300000,1100000,7200000,4500000, Rejected
1285,2, No,700000,2600000,20,100000,200000,2400000,900000, Rejected
1286,4, Yes,3100000,8600000,14,3100000,3800000,9900000,3700000, Rejected
1287,0, Yes,4500000,10500000,20,9800000,2000000,9600000,5800000, Rejected
1288,5, Yes,8900000,24800000,18,16200000,5000000,20000000,8100000, Approved
1289,3, No,5900000,23200000,2,15500000,10000000,21100000,6300000, Approved
1290,2, No,1500000,4500000,18,4500000,1200000,5600000,1100000, Rejected
1291,4, Yes,6300000,15200000,16,15500000,1800000,20700000,7900000, Rejected
1292,3, Yes,6500000,18200000,20,10400000,2800000,21300000,6700000, Rejected
1293,4, No,8000000,31500000,18,10300000,7900000,30100000,9600000, Approved
1294,1, Yes,3300000,10600000,14,300000,600000,8400000,4500000, Approved
1295,4, No,3900000,10000000,10,10900000,200000,12300000,1900000, Rejected
1296,3, No,1600000,3500000,10,4500000,2200000,5200000,1600000, Approved
1297,2, Yes,3900000,13900000,18,5000000,5600000,9900000,2100000, Approved
1298,3, Yes,8000000,26300000,12,21700000,6600000,16400000,9000000, Rejected
1299,2, No,2200000,4800000,6,1800000,100000,6900000,2200000, Approved
1300,4, No,7600000,30300000,12,20400000,8000000,22200000,5800000, Rejected
1301,5, Yes,2700000,6800000,6,4500000,2000000,8200000,1700000, Rejected
1302,2, Yes,6300000,23200000,12,7000000,8300000,24200000,5300000, Approved
1303,3, No,7700000,18700000,8,15100000,5600000,24600000,10200000, Rejected
1304,2, No,4500000,17200000,18,4100000,6300000,13800000,3300000, Rejected
1305,2, Yes,9400000,24800000,14,24200000,18200000,37200000,7500000, Rejected
1306,0, No,4600000,12600000,16,3400000,6200000,15100000,3600000, Approved
1307,0, Yes,5200000,15700000,6,3800000,7000000,12800000,5500000, Approved
1308,5, Yes,8000000,29800000,18,17700000,14100000,22800000,9200000, Approved
1309,1, Yes,9900000,38500000,2,19600000,2900000,20200000,6500000, Approved
1310,4, Yes,8500000,18600000,10,16600000,3200000,21000000,11600000, Approved
1311,2, Yes,4900000,12000000,20,14200000,8100000,18300000,4800000, Rejected
1312,3, Yes,7000000,24200000,2,18200000,7000000,15900000,7900000, Approved
1313,2, No,9600000,25900000,18,11800000,9900000,35600000,11500000, Approved
1314,1, No,9700000,23700000,6,11500000,14400000,38100000,10400000, Approved
1315,1, No,6200000,14300000,20,7500000,11700000,16700000,4300000, Approved
1316,4, Yes,4100000,9600000,10,11900000,7100000,14100000,4900000, Rejected
1317,0, Yes,6100000,19900000,20,4500000,3700000,12700000,7100000, Approved
1318,0, No,700000,1900000,18,1400000,1000000,2000000,300000, Approved
1319,3, No,6400000,24100000,12,19000000,11500000,13200000,7500000, Approved
1320,4, Yes,3800000,7800000,20,4600000,7000000,14300000,3300000, Approved
1321,1, No,4900000,14800000,12,8600000,8200000,18300000,5200000, Approved
1322,2, No,2100000,6600000,20,3800000,4100000,6200000,2100000, Approved
1323,2, No,6200000,23400000,8,10000000,10800000,21800000,9200000, Approved
1324,4, No,1600000,5100000,8,2400000,800000,5100000,1900000, Approved
1325,1, Yes,1300000,5000000,20,900000,800000,3900000,1600000, Rejected
1326,5, Yes,7300000,22500000,2,9800000,4700000,20300000,5700000, Approved
1327,2, No,2100000,5000000,4,700000,600000,6600000,3100000, Rejected
1328,5, No,600000,2400000,18,600000,300000,2100000,900000, Approved
1329,4, No,7000000,24500000,18,4300000,1700000,16300000,3600000, Rejected
1330,1, Yes,3000000,6800000,10,5800000,5700000,10700000,2900000, Rejected
1331,1, No,900000,2900000,20,0,1500000,3500000,800000, Approved
1332,2, No,9600000,35000000,2,12600000,6500000,37900000,5800000, Approved
1333,0, No,1500000,3600000,14,200000,1400000,3000000,1200000, Approved
1334,0, Yes,5000000,18900000,6,4300000,8500000,19600000,6700000, Approved
1335,3, Yes,500000,1700000,4,400000,700000,1300000,200000, Approved
1336,4, No,7600000,28100000,12,12500000,8500000,19900000,11100000, Rejected
1337,4, No,5500000,21200000,20,4200000,5300000,18600000,6400000, Rejected
1338,0, Yes,6600000,23300000,12,2400000,800000,18900000,9300000, Rejected
1339,0, No,1400000,3200000,14,3100000,800000,3400000,2000000, Rejected
1340,5, Yes,8800000,26600000,16,19100000,16600000,30400000,7600000, Rejected
1341,5, No,6200000,24200000,18,10200000,7800000,19600000,8300000, Approved
1342,2, Yes,8300000,27900000,18,12600000,3500000,19100000,9200000, Approved
1343,3, No,2400000,8100000,6,5100000,2900000,9100000,2300000, Approved
1344,1, No,9100000,31200000,4,12800000,11700000,31100000,7800000, Approved
1345,0, Yes,9500000,34900000,4,800000,14100000,25600000,14000000, Approved
1346,1, No,1200000,3400000,20,3100000,1500000,2500000,900000, Approved
1347,2, Yes,7700000,19300000,8,1200000,1900000,23800000,10400000, Approved
1348,5, Yes,7800000,22000000,20,5800000,8800000,24700000,4900000, Rejected
1349,0, Yes,9400000,20000000,4,3300000,1400000,37200000,4700000, Rejected
1350,0, No,1700000,5700000,12,3400000,1100000,6500000,900000, Rejected
1351,5, No,4000000,13700000,6,-100000,1400000,15800000,3700000, Rejected
1352,4, No,4200000,15500000,18,7300000,700000,13400000,2200000, Approved
1353,2, No,2400000,7700000,6,6000000,1700000,6700000,1600000, Approved
1354,3, Yes,2700000,6100000,14,3900000,2800000,10600000,2300000, Approved
1355,3, Yes,600000,1800000,4,1400000,300000,1700000,400000, Approved
1356,2, No,4600000,15600000,2,7700000,1500000,16000000,5800000, Approved
1357,3, No,7200000,17700000,4,13100000,11500000,16300000,5300000, Approved
1358,0, No,4700000,15500000,16,12800000,200000,17500000,2700000, Rejected
1359,4, No,4300000,10100000,2,9900000,1800000,8900000,5500000, Approved
1360,5, No,4700000,10200000,16,10800000,7700000,11100000,7000000, Approved
1361,4, Yes,8700000,30000000,4,17600000,15600000,34600000,12100000, Approved
1362,1, No,7000000,20500000,10,19700000,7500000,20700000,5100000, Rejected
1363,2, No,600000,1100000,10,1200000,200000,2300000,900000, Approved
1364,1, No,6800000,16900000,12,13800000,10200000,23400000,4400000, Approved
1365,1, No,6400000,14100000,20,11700000,4500000,20000000,3600000, Approved
1366,4, No,7600000,29900000,18,4800000,13900000,18400000,5700000, Rejected
1367,3, No,9000000,21400000,8,16400000,7300000,31800000,12500000, Rejected
1368,0, Yes,2400000,5900000,10,5100000,3700000,5300000,2300000, Approved
1369,3, No,6800000,17900000,6,20000000,9800000,23600000,5500000, Approved
1370,5, Yes,3500000,13500000,10,3100000,5700000,12500000,3100000, Rejected
1371,4, Yes,8900000,34000000,20,13500000,3100000,33600000,12800000, Rejected
1372,0, No,6000000,15300000,8,8900000,1700000,16400000,3500000, Approved
1373,3, No,700000,2500000,14,1600000,1000000,2100000,900000, Approved
1374,0, Yes,6800000,17300000,18,10500000,8600000,16000000,8700000, Approved
1375,4, Yes,5300000,10700000,12,15800000,1900000,20500000,2900000, Approved
1376,1, Yes,1400000,4200000,4,2800000,1200000,5100000,1300000, Approved
1377,2, Yes,1400000,4600000,4,1900000,2200000,5200000,700000, Approved
1378,4, No,9200000,21700000,6,22700000,4600000,29400000,8600000, Approved
1379,1, Yes,7900000,29200000,2,19600000,12100000,28600000,10100000, Approved
1380,0, No,4500000,17500000,10,10300000,3500000,9700000,6200000, Rejected
1381,1, No,3800000,9800000,8,100000,5100000,14200000,1800000, Rejected
1382,5, Yes,1500000,4900000,6,3400000,1000000,3200000,900000, Approved
1383,3, No,1200000,2400000,12,3000000,100000,3100000,1700000, Rejected
1384,4, No,1700000,4900000,18,4800000,2200000,6200000,1800000, Approved
1385,4, No,5200000,14100000,16,11800000,800000,19200000,2700000, Rejected
1386,1, No,1600000,5100000,12,2200000,2700000,3600000,800000, Rejected
1387,4, Yes,6600000,16000000,16,6500000,12600000,24700000,4500000, Rejected
1388,5, Yes,9400000,26600000,20,10200000,12600000,36900000,11700000, Approved
1389,4, Yes,300000,500000,2,600000,100000,1200000,400000, Rejected
1390,5, No,4600000,11500000,16,6500000,3100000,10200000,5500000, Approved
1391,3, Yes,6100000,21300000,2,7100000,3100000,16300000,4100000, Approved
1392,0, Yes,1500000,4100000,12,3600000,1600000,5800000,1300000, Approved
1393,0, Yes,400000,900000,2,-100000,500000,1300000,400000, Approved
1394,0, No,8700000,33600000,14,7100000,13700000,22800000,7000000, Approved
1395,3, No,7000000,21600000,12,1600000,7600000,24500000,8400000, Approved
1396,4, No,4700000,13100000,14,1000000,4500000,14100000,6400000, Rejected
1397,4, Yes,7600000,23800000,16,3700000,4500000,15400000,6400000, Approved
1398,1, Yes,9200000,24500000,4,25700000,0,20600000,13300000, Rejected
1399,5, No,9400000,36800000,20,13900000,16600000,19300000,8900000, Approved
1400,0, No,4800000,15100000,6,1300000,300000,18800000,3500000, Approved
1401,3, Yes,600000,2400000,12,600000,800000,1400000,600000, Approved
1402,3, Yes,4900000,14300000,14,10300000,5600000,17400000,5100000, Rejected
1403,3, Yes,3300000,8500000,12,7500000,5100000,7800000,3900000, Approved
1404,3, Yes,9100000,18800000,20,14500000,10200000,20500000,4800000, Rejected
1405,5, No,6100000,23500000,16,300000,700000,22800000,4800000, Rejected
1406,3, Yes,8400000,19600000,2,21500000,200000,18700000,8300000, Approved
1407,4, No,7900000,31400000,8,16500000,11400000,28700000,5100000, Approved
1408,2, Yes,6100000,22300000,10,12100000,9700000,17200000,5600000, Approved
1409,3, Yes,2000000,4200000,16,1700000,3900000,5800000,1300000, Approved
1410,3, Yes,9900000,29900000,20,10500000,9100000,27100000,7400000, Rejected
1411,2, No,9500000,25400000,16,19000000,2900000,33800000,11400000, Rejected
1412,4, Yes,1900000,6800000,6,3600000,2200000,6200000,1200000, Approved
1413,4, Yes,6900000,21400000,10,12500000,2200000,14900000,6300000, Approved
1414,2, Yes,1500000,5000000,4,4400000,1300000,5200000,2100000, Approved
1415,4, No,1900000,3800000,20,1000000,600000,6100000,1500000, Approved
1416,0, Yes,2300000,6000000,8,5500000,2900000,6000000,2000000, Approved
1417,2, No,7800000,17100000,14,19000000,7200000,19300000,7100000, Rejected
1418,4, No,400000,1000000,10,0,300000,900000,300000, Rejected
1419,0, Yes,9400000,19200000,20,21200000,16300000,23400000,13200000, Approved
1420,2, No,9100000,21700000,12,25500000,11000000,34700000,12200000, Rejected
1421,1, Yes,9000000,18800000,8,4100000,9400000,22900000,7500000, Approved
1422,4, No,7100000,14300000,14,13700000,10400000,18200000,6100000, Rejected
1423,3, No,800000,2500000,12,1700000,0,1500000,700000, Approved
1424,0, Yes,4500000,9600000,14,3200000,7700000,11000000,3600000, Rejected
1425,5, No,8500000,25400000,4,8500000,1200000,30600000,9000000, Rejected
1426,3, Yes,2500000,9800000,16,4700000,3200000,5800000,1300000, Rejected
1427,2, No,1500000,3300000,18,800000,2300000,3000000,1800000, Rejected
1428,0, No,6200000,17300000,8,3700000,3900000,13600000,3300000, Approved
1429,1, Yes,1300000,2900000,6,2900000,300000,2900000,1400000, Rejected
1430,5, No,6600000,25800000,10,4600000,7200000,20600000,8500000, Approved
1431,0, Yes,5300000,13700000,6,8800000,7600000,11200000,2800000, Rejected
1432,5, No,1400000,3000000,6,3500000,2700000,5300000,1400000, Approved
1433,2, Yes,2900000,7800000,18,400000,100000,11600000,4200000, Approved
1434,3, No,6500000,16500000,4,5300000,800000,18500000,7600000, Approved
1435,3, No,8300000,18900000,4,20200000,9700000,21300000,8200000, Rejected
1436,2, Yes,8900000,32200000,12,0,11300000,20500000,5400000, Rejected
1437,3, No,5300000,15000000,6,7000000,4100000,17100000,5300000, Approved
1438,0, No,2800000,7300000,6,3500000,2200000,5700000,3200000, Approved
1439,1, No,8000000,27800000,6,6000000,12600000,22500000,9900000, Approved
1440,3, No,3900000,10500000,20,1600000,6300000,11000000,3900000, Approved
1441,0, No,6200000,20100000,20,9300000,5900000,17400000,4100000, Rejected
1442,3, Yes,5900000,19200000,10,9500000,500000,18300000,4700000, Rejected
1443,1, Yes,6000000,23300000,12,2000000,11300000,19600000,6400000, Approved
1444,3, Yes,9100000,29300000,2,19000000,5100000,31600000,11900000, Approved
1445,5, Yes,3400000,12300000,10,7000000,1600000,11400000,3500000, Approved
1446,1, Yes,1800000,4400000,8,3200000,2500000,3800000,1600000, Approved
1447,1, No,300000,1200000,18,100000,0,700000,200000, Rejected
1448,1, Yes,9000000,22800000,10,0,15600000,32000000,4700000, Rejected
1449,1, No,6400000,16900000,2,6300000,7300000,15900000,7400000, Approved
1450,5, No,5800000,22200000,16,1200000,4800000,19500000,8500000, Approved
1451,5, Yes,2600000,8600000,18,1000000,100000,7800000,2600000, Approved
1452,4, No,6600000,17300000,14,16700000,1400000,17500000,3900000, Approved
1453,2, No,6100000,21800000,4,9800000,100000,20200000,5800000, Approved
1454,2, No,4100000,11100000,8,800000,3100000,10100000,3400000, Rejected
1455,3, Yes,300000,1000000,12,600000,400000,700000,300000, Rejected
1456,4, No,4700000,10400000,6,6800000,8600000,14300000,5400000, Rejected
1457,4, Yes,1500000,5800000,2,2400000,1600000,3300000,1400000, Approved
1458,5, No,2700000,8300000,8,4600000,1300000,6800000,3300000, Approved
1459,2, No,6900000,20900000,2,18700000,10700000,26900000,9200000, Approved
1460,0, No,7600000,28700000,6,11000000,13200000,24600000,3800000, Rejected
1461,1, No,4100000,10000000,6,4900000,300000,12600000,3600000, Approved
1462,3, No,4100000,12200000,2,700000,500000,14100000,4900000, Rejected
1463,4, No,1600000,3200000,16,200000,100000,5700000,1200000, Approved
1464,2, Yes,400000,1400000,2,200000,700000,1600000,200000, Approved
1465,5, Yes,4400000,17300000,20,3600000,5100000,12900000,2300000, Approved
1466,2, Yes,3800000,8000000,12,6000000,600000,8400000,1900000, Approved
1467,0, No,4300000,17000000,8,4100000,6600000,17100000,3900000, Approved
1468,1, Yes,9000000,33500000,2,7900000,9800000,25700000,11500000, Approved
1469,3, Yes,9500000,25500000,12,27000000,14100000,21600000,8900000, Approved
1470,2, Yes,6900000,13900000,8,14300000,8100000,22400000,4600000, Approved
1471,3, No,4300000,11100000,6,4800000,3800000,10100000,3300000, Rejected
1472,3, No,6600000,21400000,10,15200000,6000000,20300000,5200000, Rejected
1473,1, Yes,5200000,14300000,18,5400000,2300000,17600000,3600000, Approved
1474,3, Yes,400000,1100000,6,100000,300000,1400000,100000, Approved
1475,4, No,1300000,4100000,18,2800000,500000,3800000,600000, Approved
1476,5, No,9700000,28400000,4,5300000,12000000,24400000,10000000, Rejected
1477,2, Yes,5400000,10900000,14,1300000,6000000,20400000,5600000, Approved
1478,4, No,1200000,3300000,12,400000,100000,3800000,1000000, Approved
1479,0, Yes,7000000,26400000,14,14300000,0,13900000,5300000, Approved
1480,5, No,7600000,26000000,6,12900000,2400000,25500000,10900000, Approved
1481,5, Yes,700000,1800000,14,200000,400000,1900000,400000, Approved
1482,3, Yes,7500000,25100000,18,12500000,7900000,28500000,4700000, Approved
1483,0, Yes,2300000,6200000,8,6800000,1700000,8800000,1500000, Approved
1484,5, Yes,5600000,11500000,4,9500000,7100000,11700000,7800000, Approved
1485,0, Yes,5400000,10900000,20,3700000,500000,21000000,4800000, Rejected
1486,1, Yes,1800000,5500000,10,5000000,1500000,5900000,1600000, Rejected
1487,0, No,2900000,6900000,10,5100000,500000,7700000,1500000, Rejected
1488,3, Yes,1400000,4600000,8,1500000,1200000,2700000,2000000, Rejected
1489,2, No,2800000,11000000,16,8200000,1800000,5800000,2400000, Rejected
1490,0, Yes,3300000,13100000,12,4800000,4900000,7500000,4300000, Approved
1491,0, No,7000000,25300000,14,15100000,10400000,14300000,6700000, Approved
1492,1, No,3900000,15100000,12,10600000,5100000,11100000,3800000, Rejected
1493,1, No,5700000,17200000,4,4300000,7000000,21400000,3000000, Approved
1494,0, No,4100000,9200000,4,3400000,6300000,10400000,4900000, Approved
1495,1, Yes,2200000,8700000,20,1000000,4000000,8200000,2600000, Rejected
1496,5, No,2200000,7200000,10,2700000,300000,7500000,1600000, Rejected
1497,3, Yes,2500000,7700000,16,2000000,3600000,5600000,3200000, Rejected
1498,0, Yes,900000,2100000,6,100000,1700000,2100000,700000, Rejected
1499,1, No,2900000,7400000,10,400000,1200000,10100000,3300000, Approved
1500,2, No,9800000,22900000,10,1300000,10300000,27200000,14000000, Approved
1501,2, No,5200000,14800000,12,11500000,5200000,18100000,4100000, Approved
1502,1, Yes,8600000,19600000,16,14800000,3000000,21000000,5300000, Rejected
1503,2, Yes,4800000,13200000,20,11800000,4600000,12900000,4200000, Rejected
1504,0, No,2000000,4700000,6,2900000,1800000,6700000,1700000, Approved
